City_Geo_ID,Block_GeoID,NatWalkInd,TotPop,Workers,CountHU,HH,D2B_E8MIXA,D2A_EPHHM,D3B,D4A,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked
['1714000'],['170317505001'],[12.833333333333332],[2021.999999999997],[832.9999999999987],[884.9999999999987],[800.9999999999989],[0.5863146727333046],[0.5676528583192432],[67.23371544701142],[481.46],[12.0],[11.0],[11.0],[16.0]
['1714000'],['170317505002'],[15.0],[768.9999871470435],[307.99999485213186],[309.9999948187041],[281.9999952866921],[0.6291755586337151],[0.7212215734907085],[96.36954886173311],[470.73],[17.0],[13.0],[14.0],[16.0]
['1706704'],['170317505002'],[15.0],[1.2852963635597502e-05],[5.147871000993538e-06],[5.181298734766223e-06],[4.713310461948629e-06],[0.6291755586337151],[0.7212215734907085],[96.36954886173311],[470.73],[17.0],[13.0],[14.0],[16.0]
['1714000'],['170317506001'],[16.0],[751.9999999999998],[455.99999999999983],[379.9999999999999],[310.9999999999999],[0.5882319767114732],[0.6674523376571181],[195.17971456321501],[482.8],[15.0],[11.0],[19.0],[16.0]
['1714000'],['170317506002'],[12.333333333333332],[1016.9999999999995],[373.99999999999983],[324.99999999999983],[310.9999999999999],[-0.0],[0.0],[145.23057675247335],[236.04],[1.0],[1.0],[17.0],[19.0]
['1753481'],['170318017012'],[9.000000000000002],[1583.9999999999795],[755.9999999999902],[518.9999999999933],[486.9999999999937],[0.5435786542572276],[0.548199233965048],[104.0357785878111],[-99999.0],[12.0],[10.0],[15.0],[1.0]
['1753481'],['170318017021'],[5.666666666666666],[1596.9999910879533],[684.9999961773625],[479.99999732136354],[479.99999732136354],[0.33478479185819865],[0.26540096507778377],[75.34385854489742],[-99999.0],[4.0],[4.0],[12.0],[1.0]
['1753481'],['170318017022'],[16.833333333333332],[1022.4427264792874],[578.7224364441015],[362.3219370533397],[362.3219370533397],[0.8064581794078393],[0.753456975082327],[152.12135538268686],[677.27],[18.0],[19.0],[18.0],[14.0]
['1753481'],['170318017023'],[14.666666666666668],[1492.7648684584904],[742.4175873010686],[622.4809677237264],[604.6391565469318],[0.6793101499432095],[0.7328726502720241],[50.08655171730411],[226.65],[17.0],[15.0],[9.0],[19.0]
['1753663'],['170318018003'],[12.833333333333332],[1433.7816972202759],[660.2578528625163],[558.9630637204286],[533.17893557517],[0.5756526844345392],[0.6369799826537501],[58.665334788562205],[414.41],[14.0],[11.0],[10.0],[16.0]
['1729938'],['170318018003'],[12.833333333333332],[2.557735590042011e-06],[1.1778397033141437e-06],[9.971390514807325e-07],[9.51142521923137e-07],[0.5756526844345392],[0.6369799826537501],[58.665334788562205],[414.41],[14.0],[11.0],[10.0],[16.0]
['1753481'],['170318018003'],[12.833333333333332],[123.2183002220031],[56.74214595965075],[48.03693528243794],[45.82106347369286],[0.5756526844345392],[0.6369799826537501],[58.665334788562205],[414.41],[14.0],[11.0],[10.0],[16.0]
['1773157'],['170318047013'],[10.333333333333332],[8.244788921515124e-06],[4.873208572167015e-06],[3.8154578743323135e-06],[3.6737948344437377e-06],[0.5144563801592545],[0.5911586468678951],[21.449677575195203],[1060.83],[13.0],[9.0],[7.0],[13.0]
['1770564'],['170318047013'],[10.333333333333332],[15.268420245126114],[9.024633272033304],[7.065798143219874],[6.8034541527537895],[0.5144563801592545],[0.5911586468678951],[21.449677575195203],[1060.83],[13.0],[9.0],[7.0],[13.0]
['1735411'],['170318047013'],[10.333333333333332],[1700.4463430008539],[1005.0748144197487],[786.9190407472452],[757.701749630392],[0.5144563801592545],[0.5911586468678951],[21.449677575195203],[1060.83],[13.0],[9.0],[7.0],[13.0]
['1768003'],['170318047013'],[10.333333333333332],[2.1403929366272405],[1.2651119762882657],[0.9905140279466267],[0.9537375170080143],[0.5144563801592545],[0.5911586468678951],[21.449677575195203],[1060.83],[13.0],[9.0],[7.0],[13.0]
['1714000'],['170310702001'],[16.166666666666664],[2082.9999999999995],[988.9999999999998],[996.9999999999998],[896.9999999999998],[0.46228011243360057],[0.6835529329251147],[218.62205433023692],[278.95],[16.0],[7.0],[19.0],[18.0]
['1714000'],['170310705003'],[13.833333333333332],[1369.9999999999993],[486.9999999999998],[525.9999999999998],[507.9999999999998],[0.30281289302130515],[0.38845193608968814],[187.22053644444094],[343.33],[7.0],[4.0],[19.0],[17.0]
['1714000'],['170310706002'],[17.5],[1226.9999999999998],[670.9999999999999],[610.9999999999999],[552.9999999999999],[0.6907344175037172],[0.6341932366505919],[293.2634078146481],[316.5],[14.0],[15.0],[20.0],[18.0]
['1714000'],['170310711001'],[17.833333333333332],[1693.999999999999],[772.9999999999995],[548.9999999999997],[548.9999999999997],[0.5668259894568178],[0.7933110428227084],[516.0324125308139],[233.35],[19.0],[10.0],[20.0],[19.0]
['1714000'],['170316720001'],[14.833333333333334],[1518.0000000000007],[308.0000000000001],[364.00000000000017],[299.0000000000001],[0.4945530547993209],[0.31355431026503916],[228.54280301528792],[295.05],[5.0],[8.0],[20.0],[18.0]
['1714000'],['170316720002'],[11.666666666666666],[1141.0000000000002],[359.00000000000006],[371.00000000000006],[346.00000000000006],[-0.0],[0.0],[154.93657984527442],[409.04],[1.0],[1.0],[18.0],[16.0]
['1714000'],['170316720004'],[12.5],[419.0000000000001],[200.00000000000006],[135.00000000000003],[135.00000000000003],[0.21046664823226927],[0.617964638899869],[62.62568405878885],[280.29],[14.0],[3.0],[11.0],[18.0]
['1714000'],['170318346002'],[13.0],[547.0000000000002],[276.0000000000001],[482.0000000000002],[303.0000000000001],[-0.0],[0.28706240375764647],[173.41590505821264],[305.78],[5.0],[1.0],[18.0],[18.0]
['1714000'],['170317102005'],[13.0],[990.9999999999999],[449.99999999999994],[696.9999999999999],[542.9999999999999],[-0.0],[0.4529425481872832],[143.59201505152015],[317.85],[9.0],[1.0],[17.0],[17.0]
['1714000'],['170317005014'],[12.333333333333332],[1228.0],[713.0],[502.0],[462.0],[-0.0],[0.0],[227.4738045044735],[476.1],[1.0],[1.0],[20.0],[16.0]
['1714000'],['170317102003'],[8.666666666666668],[1018.0000000000007],[270.00000000000017],[505.00000000000034],[388.0000000000003],[-0.0],[0.0],[34.93885713101524],[380.88],[1.0],[1.0],[8.0],[17.0]
['1714000'],['170317102004'],[12.5],[1170.0],[238.0],[430.0],[338.0],[-0.0],[0.33183991557023346],[111.59026298740434],[181.05],[6.0],[1.0],[15.0],[19.0]
['1714000'],['170312504003'],[12.333333333333334],[1165.0],[551.0],[445.0],[381.0],[0.2768673717152687],[0.21369911566195848],[95.42323077160225],[159.59],[3.0],[3.0],[14.0],[20.0]
['1714000'],['170317104001'],[14.166666666666668],[396.0],[226.0],[224.0],[176.0],[0.32840937867808384],[0.28525604552092804],[229.35486836512752],[262.86],[5.0],[4.0],[20.0],[18.0]
['1714000'],['170317104002'],[11.333333333333334],[526.0000000000001],[301.00000000000006],[403.0000000000001],[282.00000000000006],[0.2704260414863776],[0.074155939086162],[98.67702132273763],[268.22],[1.0],[3.0],[14.0],[18.0]
['1714000'],['170317104006'],[14.166666666666666],[1156.9999999999998],[279.99999999999994],[477.9999999999999],[378.99999999999994],[0.559487159319929],[0.2869496021384218],[123.19577541153485],[175.69],[5.0],[10.0],[16.0],[19.0]
['1714000'],['170317506003'],[12.833333333333332],[1023.0000000000007],[303.0000000000002],[438.0000000000003],[380.0000000000002],[-0.0],[0.25508084080286725],[137.63465750803593],[236.04],[4.0],[1.0],[17.0],[19.0]
['1732018'],['170978615052'],[4.333333333333333],[1047.0832740829403],[686.4115541527866],[380.7575542119783],[380.7575542119783],[-0.0],[0.023369639746044828],[61.236412891391794],[-99999.0],[1.0],[1.0],[11.0],[1.0]
['1743250'],['170978640012'],[8.5],[1.5333096855213195e-05],[6.1288453045909475e-06],[4.909666399914254e-06],[4.8437648374992975e-06],[0.4855781650121003],[0.6535063736452547],[81.54333290192298],[-99999.0],[15.0],[8.0],[13.0],[1.0]
['1751349'],['170978640012'],[8.5],[2791.999964712977],[1115.9999858953017],[893.9999887010749],[881.9999888527384],[0.4855781650121003],[0.6535063736452547],[81.54333290192298],[-99999.0],[15.0],[8.0],[13.0],[1.0]
['1753481'],['170318018004'],[7.166666666666667],[1208.0000000000027],[635.0000000000014],[652.0000000000015],[606.0000000000014],[0.4598459836287068],[0.5484443997638297],[62.426306215651046],[-99999.0],[12.0],[7.0],[11.0],[1.0]
['1753663'],['170318019012'],[15.666666666666664],[1.464376843711284e-05],[8.667951968546595e-06],[7.255486257794573e-06],[6.350059520133021e-06],[0.7830332703070383],[0.365321495953962],[199.0437028967354],[413.06],[6.0],[18.0],[19.0],[16.0]
['1729938'],['170318019012'],[15.666666666666664],[1212.9999587426814],[717.9999755789325],[600.9999795584101],[525.9999821093573],[0.7830332703070383],[0.365321495953962],[199.0437028967354],[413.06],[6.0],[18.0],[19.0],[16.0]
['1753481'],['170318019012'],[15.666666666666664],[2.661364672739055e-05],[1.5753172588842882e-05],[1.3186151428822524e-05],[1.1540625044194089e-05],[0.7830332703070383],[0.365321495953962],[199.0437028967354],[413.06],[6.0],[18.0],[19.0],[16.0]
['1729938'],['170318019013'],[14.0],[767.9999999999994],[444.99999999999966],[267.9999999999998],[267.9999999999998],[0.6833002586559621],[0.813287517919598],[70.63249328013825],[936.1],[19.0],[15.0],[12.0],[13.0]
['1753663'],['170318019021'],[6.0],[70.99777026304315],[24.340392319853017],[24.042832511541853],[23.031129163283904],[0.5264400528623027],[0.38685106967685456],[45.85919311315666],[-99999.0],[7.0],[9.0],[9.0],[1.0]
['1782075'],['170318019021'],[6.0],[271.2087870242457],[92.97937459590652],[91.84270742480741],[87.97803904307047],[0.5264400528623027],[0.38685106967685456],[45.85919311315666],[-99999.0],[7.0],[9.0],[9.0],[1.0]
['1729938'],['170318019021'],[6.0],[613.7194017364651],[210.40338248970178],[207.83121399960763],[199.08584113328752],[0.5264400528623027],[0.38685106967685456],[45.85919311315666],[-99999.0],[7.0],[9.0],[9.0],[1.0]
['1753663'],['170318019022'],[7.499999999999999],[240.12250855013633],[87.80707862688429],[69.31371380828678],[66.8382240294194],[0.5209151344779857],[0.26440890377669846],[104.20053498791975],[-99999.0],[4.0],[9.0],[15.0],[1.0]
['1729938'],['170318019022'],[7.499999999999999],[1408.8774914498636],[515.1929213731156],[406.6862861917132],[392.16177597058055],[0.5209151344779857],[0.26440890377669846],[104.20053498791975],[-99999.0],[4.0],[9.0],[15.0],[1.0]
['1729938'],['170318019023'],[17.833333333333332],[638.9999999999999],[446.9999999999999],[313.99999999999994],[289.99999999999994],[0.7792540132694],[0.8402765143881835],[184.95849015113785],[466.71],[19.0],[18.0],[19.0],[16.0]
['1714000'],['170310716001'],[17.0],[1832.0000000000005],[865.0000000000002],[828.0000000000002],[739.0000000000001],[0.7168636459268058],[0.43823304308896477],[367.46692791534764],[197.14],[8.0],[16.0],[20.0],[19.0]
['1714000'],['170318326001'],[16.5],[745.0000000000001],[399.0000000000001],[418.0000000000001],[352.00000000000006],[0.5066693750519026],[0.7271395695021622],[352.31622244808034],[339.3],[17.0],[8.0],[20.0],[17.0]
['1714000'],['170318347001'],[15.333333333333332],[376.00000000000006],[143.00000000000003],[259.00000000000006],[181.00000000000003],[-0.0],[0.5899199307436035],[211.12170144419918],[144.84],[13.0],[1.0],[19.0],[20.0]
['1714000'],['170318347002'],[12.166666666666668],[337.99999999999983],[227.9999999999999],[294.99999999999983],[122.99999999999993],[0.2704260414863776],[0.14346837634406034],[137.30944305651644],[366.13],[2.0],[3.0],[17.0],[17.0]
['1714000'],['170316805001'],[13.0],[305.0],[172.0],[211.0],[139.0],[-0.0],[0.0],[168.95340281050048],[154.23],[1.0],[1.0],[18.0],[20.0]
['1714000'],['170316809003'],[12.166666666666666],[990.0000000000005],[256.0000000000001],[406.00000000000017],[372.00000000000017],[0.1677527782585486],[0.18489759557630533],[152.20890583076357],[446.59],[3.0],[2.0],[18.0],[16.0]
['1714000'],['170317105001'],[14.833333333333332],[957.0],[393.0],[578.0],[391.0],[0.5438127955580915],[0.38871366144996355],[141.09010788018134],[187.76],[7.0],[10.0],[17.0],[19.0]
['1714000'],['170317106001'],[10.0],[968.9999999999998],[300.99999999999994],[370.99999999999994],[303.99999999999994],[-0.0],[0.0],[70.53064899409206],[362.1],[1.0],[1.0],[12.0],[17.0]
['1714000'],['170317107001'],[15.166666666666668],[765.0000000000001],[220.00000000000006],[450.0000000000001],[385.0000000000001],[0.24139835976084706],[0.43364791089474486],[268.0793721370048],[89.86],[8.0],[3.0],[20.0],[20.0]
['1714000'],['170317107004'],[12.0],[563.0000000000001],[308.00000000000006],[402.0000000000001],[288.00000000000006],[-0.0],[0.2842902892501334],[140.8270980139722],[421.11],[5.0],[1.0],[17.0],[16.0]
['1714000'],['170317108001'],[17.333333333333336],[615.0000000000002],[183.00000000000009],[367.00000000000017],[335.00000000000017],[0.626821815735538],[0.5192271455130815],[260.91009361654585],[0.0],[11.0],[13.0],[20.0],[20.0]
['1714000'],['170317108003'],[12.166666666666668],[1298.0],[258.0],[319.0],[319.0],[0.28770685618887704],[0.10609899372792457],[132.95108649662419],[340.64],[2.0],[3.0],[17.0],[17.0]
['1714000'],['170317108004'],[13.333333333333332],[938.0000000000002],[335.00000000000006],[556.0000000000001],[402.0000000000001],[0.4569835314848896],[0.05621439955807102],[120.01612425522589],[97.9],[1.0],[7.0],[16.0],[20.0]
['1714000'],['170317108006'],[12.5],[1042.9999999999995],[264.9999999999999],[544.9999999999998],[483.99999999999983],[0.6224888842501877],[0.20195959927433368],[79.93059238010296],[245.42],[3.0],[12.0],[12.0],[18.0]
['1714000'],['170317109001'],[15.833333333333332],[843.9999999999995],[287.99999999999983],[372.9999999999998],[314.99999999999983],[0.7082193990036502],[0.466386405751286],[142.54262134926907],[273.59],[9.0],[16.0],[17.0],[18.0]
['1705248'],['170317703003'],[4.999999999999999],[3.085757224125401e-06],[1.8316649891154505e-06],[1.2494900616704644e-06],[1.1919628949268887e-06],[0.3138587688612594],[0.44559655361467276],[37.705177090739454],[-99999.0],[8.0],[4.0],[8.0],[1.0]
['1723256'],['170317703003'],[4.999999999999999],[1311.334543554071],[778.3909743989863],[530.9878129380019],[506.5408602244659],[0.3138587688612594],[0.44559655361467276],[37.705177090739454],[-99999.0],[8.0],[4.0],[8.0],[1.0]
['1782985'],['170317703003'],[4.999999999999999],[7.311200963012991e-06],[4.339832935539404e-06],[2.9604639246204727e-06],[2.824162638956547e-06],[0.3138587688612594],[0.44559655361467276],[37.705177090739454],[-99999.0],[8.0],[4.0],[8.0],[1.0]
['1723256'],['170317703005'],[6.833333333333333],[1841.0000000000011],[826.0000000000006],[617.0000000000005],[617.0000000000005],[0.4292123202844847],[0.21998039399159158],[110.93484883300809],[-99999.0],[3.0],[6.0],[15.0],[1.0]
['1723256'],['170317703002'],[6.833333333333333],[685.8494768421292],[613.5802137864503],[375.5167590148021],[328.75429468465694],[0.2497133045830895],[0.5456458530647474],[77.04359649836235],[-99999.0],[12.0],[3.0],[12.0],[1.0]
['1751089'],['170317704001'],[8.166666666666668],[3.3766640199877074],[2.1088999981258474],[1.1950433322713134],[1.1756511483805012],[0.6248448406225905],[0.728330425835696],[48.47953437220571],[-99999.0],[17.0],[12.0],[9.0],[1.0]
['1702154'],['170317704001'],[8.166666666666668],[0.6456303543791148],[0.40322929526908097],[0.22849660065247923],[0.224788745063798],[0.6248448406225905],[0.728330425835696],[48.47953437220571],[-99999.0],[17.0],[12.0],[9.0],[1.0]
['1723256'],['170317704001'],[8.166666666666668],[1308.2398188911682],[817.0629163211173],[463.0023192486331],[455.4890970295884],[0.6248448406225905],[0.728330425835696],[48.47953437220571],[-99999.0],[17.0],[12.0],[9.0],[1.0]
['1729938'],['170318020022'],[15.333333333333332],[2051.9404044790913],[1015.1879769936975],[597.1693982315868],[597.1693982315868],[0.7152616277001124],[0.6896267000841187],[109.82970369130447],[582.05],[16.0],[16.0],[15.0],[15.0]
['1714000'],['170311503006'],[18.5],[1739.9999999999993],[435.99999999999983],[599.9999999999998],[587.9999999999998],[0.7744365972749466],[0.6603966647878032],[190.38498620078767],[159.59],[15.0],[18.0],[19.0],[20.0]
['1714000'],['170311508002'],[11.5],[1036.9999999999998],[401.9999999999999],[404.9999999999999],[330.99999999999994],[0.2032801015721335],[0.3153383497890726],[90.91040310695847],[274.93],[5.0],[2.0],[13.0],[18.0]
['1714000'],['170317110003'],[10.333333333333332],[440.9999999999999],[272.99999999999994],[355.99999999999994],[211.99999999999994],[-0.0],[0.04307048235072914],[68.64212687368791],[222.63],[1.0],[1.0],[11.0],[19.0]
['1714000'],['170317110001'],[11.666666666666666],[505.99999999999966],[274.99999999999983],[298.9999999999998],[217.99999999999986],[0.33035868661274076],[0.1766399948811711],[84.52392964809742],[213.24],[2.0],[4.0],[13.0],[19.0]
['1714000'],['170317111001'],[11.333333333333332],[800.0],[370.0],[363.0],[320.0],[0.32365019815155627],[0.14216867342765788],[112.70923940584457],[423.79],[2.0],[4.0],[15.0],[16.0]
['1714000'],['170317111002'],[13.333333333333332],[806.9999999999994],[377.9999999999998],[463.9999999999997],[369.9999999999998],[0.310195376377331],[0.259060215429485],[164.24686275144626],[288.34],[4.0],[4.0],[18.0],[18.0]
['1714000'],['170317111003'],[13.833333333333332],[703.0000000000001],[308.00000000000006],[324.00000000000006],[232.00000000000006],[0.4053198611356377],[0.4577920683402146],[129.84040847337525],[300.41],[9.0],[6.0],[16.0],[18.0]
['1714000'],['170317112001'],[14.333333333333334],[1041.0000000000002],[430.0000000000001],[486.0000000000001],[414.0000000000001],[0.372543979412977],[0.4790173560012941],[173.73434882053107],[261.52],[9.0],[5.0],[18.0],[18.0]
['1714000'],['170317112002'],[13.333333333333334],[1324.000000000001],[338.0000000000002],[686.0000000000005],[654.0000000000005],[0.6107406769896294],[0.17551183856614394],[107.88569244969516],[270.91],[2.0],[12.0],[15.0],[18.0]
['1723256'],['170317704002'],[6.499999999999999],[1875.9999681651066],[1002.9999829795319],[609.9999896485688],[587.9999900218991],[0.27499341911596437],[0.14806289818338017],[117.71718288581522],[-99999.0],[2.0],[3.0],[16.0],[1.0]
['1723256'],['170317704003'],[12.833333333333332],[1397.9999981754443],[702.9999990825016],[718.9999990616197],[718.9999990616197],[0.4786508339733561],[0.6754262710171017],[72.5960312124069],[620.94],[15.0],[8.0],[12.0],[15.0]
['1719642'],['170317706012'],[14.166666666666668],[1320.0],[707.0],[359.0],[359.0],[0.6749265368665717],[0.6424491799520902],[97.25671638664656],[677.27],[15.0],[14.0],[14.0],[14.0]
['1714000'],['170317706023'],[12.666666666666666],[4.817509707976962],[2.3783498137558072],[1.506738660419162],[1.506738660419162],[0.6145986442818949],[0.3298450299351066],[89.00987618372359],[493.53],[6.0],[12.0],[13.0],[16.0]
['1719642'],['170317706023'],[12.666666666666666],[1421.1824861316989],[701.6216481323394],[444.4932600383854],[444.4932600383854],[0.6145986442818949],[0.3298450299351066],[89.00987618372359],[493.53],[6.0],[12.0],[13.0],[16.0]
['1729938'],['170318021001'],[13.666666666666668],[599.9999999999998],[336.9999999999999],[185.99999999999994],[185.99999999999994],[0.0805366778130011],[0.4241601271927835],[298.2990905466014],[493.53],[8.0],[2.0],[20.0],[16.0]
['1729938'],['170318021002'],[15.5],[871.0000000000003],[389.00000000000017],[363.00000000000017],[355.00000000000017],[0.6269482795693662],[0.4981630520459843],[139.59807999621236],[297.73],[10.0],[13.0],[17.0],[18.0]
['1729938'],['170318021003'],[12.666666666666668],[1960.000000000003],[887.0000000000014],[694.000000000001],[607.0000000000009],[0.41253462007484426],[0.27904713792318614],[129.5507870214331],[374.17],[4.0],[6.0],[16.0],[17.0]
['1714000'],['170312432001'],[15.5],[1171.9999999999998],[669.9999999999999],[569.9999999999999],[507.99999999999994],[0.69866019397183],[0.5493928357071611],[98.44957899017533],[232.01],[12.0],[15.0],[14.0],[19.0]
['1714000'],['170314605002'],[9.0],[196.0],[255.0],[132.0],[97.0],[-0.0],[0.0],[68.6895908336483],[615.57],[1.0],[1.0],[11.0],[15.0]
['1714000'],['170318388001'],[14.0],[674.0000000000001],[216.00000000000006],[219.00000000000006],[185.00000000000003],[0.4593210130253915],[0.28759773174923176],[148.98985157910715],[168.98],[5.0],[7.0],[17.0],[19.0]
['1714000'],['170318428001'],[12.333333333333332],[1087.9999999999995],[300.9999999999999],[427.99999999999983],[329.9999999999999],[0.5833333333333334],[0.09742016458594029],[84.37956519608699],[289.68],[1.0],[11.0],[13.0],[18.0]
['1714000'],['170316502006'],[12.666666666666666],[1233.0000000000002],[286.00000000000006],[342.00000000000006],[342.00000000000006],[0.5842215240664523],[0.1873949592223104],[83.31337972292752],[276.27],[3.0],[11.0],[13.0],[18.0]
['1714000'],['170316707002'],[15.666666666666664],[354.00000000000017],[238.0000000000001],[232.0000000000001],[131.00000000000006],[0.5581811449120616],[0.4413319430686356],[179.2924030911184],[213.24],[8.0],[10.0],[19.0],[19.0]
['1749867'],['171610241012'],[6.166666666666666],[157.35223544041108],[73.53842559940144],[66.42897055655901],[62.596529947526754],[0.8304091522738615],[0.374695052108604],[5.684996654803319],[-99999.0],[7.0],[20.0],[4.0],[1.0]
['1754703'],['171610241012'],[6.166666666666666],[59.777109592657915],[27.93677836239996],[25.235941783557667],[23.780022065275492],[0.8304091522738615],[0.374695052108604],[5.684996654803319],[-99999.0],[7.0],[20.0],[4.0],[1.0]
['1749009'],['171610241012'],[6.166666666666666],[434.2694809787729],[202.95545104690973],[183.33438025083387],[172.75739677482423],[0.8304091522738615],[0.374695052108604],[5.684996654803319],[-99999.0],[7.0],[20.0],[4.0],[1.0]
['1762822'],['171610201002'],[3.3333333333333335],[1.3366013621792915e-07],[5.326011296477341e-08],[4.4239622551004716e-08],[4.4239622551004716e-08],[0.35488763672205914],[0.5360006248476588],[0.23816187740239148],[-99999.0],[11.0],[5.0],[1.0],[1.0]
['1761223'],['171610201002'],[3.3333333333333335],[2.394686176234579],[0.9542206066099057],[0.7926073963593325],[0.7926073963593325],[0.35488763672205914],[0.5360006248476588],[0.23816187740239148],[-99999.0],[11.0],[5.0],[1.0],[1.0]
['1716366'],['171610201002'],[3.3333333333333335],[1.6069721692413017],[0.640336914856129],[0.5318851546080364],[0.5318851546080364],[0.35488763672205914],[0.5360006248476588],[0.23816187740239148],[-99999.0],[11.0],[5.0],[1.0],[1.0]
['1722073'],['171610204005'],[3.9999999999999996],[170.80889402775657],[89.50455836183771],[77.29146072961815],[75.89567814307877],[0.5099978908656577],[0.3444332471576732],[4.049821246897493],[-99999.0],[6.0],[8.0],[4.0],[1.0]
['1732564'],['171610204005'],[3.9999999999999996],[37.566456965956384],[19.68497693926009],[16.998917707782102],[16.691939509898905],[0.5099978908656577],[0.3444332471576732],[4.049821246897493],[-99999.0],[6.0],[8.0],[4.0],[1.0]
['1765078'],['171610233004'],[8.333333333333334],[504.99999999999983],[389.9999999999999],[353.9999999999999],[263.9999999999999],[0.32927163182411845],[0.4446303837878209],[153.47936978602462],[-99999.0],[8.0],[4.0],[18.0],[1.0]
['1716366'],['171610201001'],[2.8333333333333335],[20.055604467771545],[8.970103012461715],[8.949762642818946],[8.685337837462932],[0.18074808871293155],[0.4472315057503336],[1.6363353866816819],[-99999.0],[9.0],[2.0],[2.0],[1.0]
['1910135'],['171610201001'],[2.8333333333333335],[4.875329227056693e-07],[2.1805478591602449e-07],[2.1756033061916274e-07],[2.1113241175996023e-07],[0.18074808871293155],[0.4472315057503336],[1.6363353866816819],[-99999.0],[9.0],[2.0],[2.0],[1.0]
['1765078'],['171610222004'],[8.666666666666666],[1.752538731462203e-05],[6.595988223446366e-06],[7.09452221707894e-06],[6.001582307961374e-06],[0.5258950926347818],[0.47282909797189304],[118.52746091954812],[-99999.0],[9.0],[9.0],[16.0],[1.0]
['1749867'],['171610222004'],[8.666666666666666],[913.999982474543],[343.99999340398557],[369.9999929054496],[312.99999399839385],[0.5258950926347818],[0.47282909797189304],[118.52746091954812],[-99999.0],[9.0],[9.0],[16.0],[1.0]
['1749867'],['171610217004'],[11.833333333333334],[1108.0000000000002],[489.0000000000001],[485.0000000000001],[424.0000000000001],[0.8344618389867933],[0.5893848992649324],[173.70422961483814],[-99999.0],[13.0],[20.0],[18.0],[1.0]
['1757693'],['171599783004'],[3.1666666666666665],[13.199569177476587],[6.1896284843534275],[5.235083368694104],[4.8174698805931495],[0.5053396661634928],[0.31095107447085196],[1.3802444396968385],[-99999.0],[5.0],[8.0],[2.0],[1.0]
['1710448'],['171599783004'],[3.1666666666666665],[14.584340510771822],[6.838984533299781],[5.784297761899333],[5.322872299411637],[0.5053396661634928],[0.31095107447085196],[1.3802444396968385],[-99999.0],[5.0],[8.0],[2.0],[1.0]
['1729639'],['171194031212'],[3.8333333333333335],[1220.4307636842557],[716.3181380318204],[518.0604058088269],[480.2021453843357],[-0.0],[0.2502568841570271],[31.047689760018166],[-99999.0],[4.0],[1.0],[8.0],[1.0]
['1747397'],['171194031213'],[8.500000000000002],[5.16224346220166e-06],[2.2881928705673373e-06],[1.9835468556125056e-06],[1.931656600318001e-06],[0.8743389543194355],[0.5141614278407959],[44.011093748426624],[-99999.0],[11.0],[20.0],[9.0],[1.0]
['1729639'],['171194031213'],[8.500000000000002],[2685.6601558791294],[1190.4336683160732],[1031.9414023076422],[1004.9454668886236],[0.8743389543194355],[0.5141614278407959],[44.011093748426624],[-99999.0],[11.0],[20.0],[9.0],[1.0]
['1749867'],['171610214001'],[9.166666666666666],[665.2929839115294],[290.3819899882909],[297.8404315119627],[264.52605937289513],[0.4183609760526868],[0.6474604087307662],[120.88674909274286],[-99999.0],[15.0],[6.0],[16.0],[1.0]
['1967350'],['171610214001'],[9.166666666666666],[1.1338386669453689e-07],[4.9488922383863634e-08],[5.0760041965640955e-08],[4.508237450036893e-08],[0.4183609760526868],[0.6474604087307662],[120.88674909274286],[-99999.0],[15.0],[6.0],[16.0],[1.0]
['1906355'],['171610214001'],[9.166666666666666],[4.151748955276623e-06],[1.812123609776942e-06],[1.8586678805760072e-06],[1.6507701376735156e-06],[0.4183609760526868],[0.6474604087307662],[120.88674909274286],[-99999.0],[15.0],[6.0],[16.0],[1.0]
['1722073'],['171610214001'],[9.166666666666666],[3.805010712083789e-06],[1.6607819550500244e-06],[1.7034390258132957e-06],[1.512904109737351e-06],[0.4183609760526868],[0.6474604087307662],[120.88674909274286],[-99999.0],[15.0],[6.0],[16.0],[1.0]
['1749867'],['171610215001'],[7.499999999999999],[1621.0000000000014],[790.0000000000007],[753.0000000000007],[721.0000000000007],[0.7124631130644503],[0.2915063258841195],[67.3676174653802],[-99999.0],[5.0],[16.0],[11.0],[1.0]
['1749867'],['171610215002'],[9.500000000000002],[1398.9999999999998],[765.9999999999999],[725.9999999999999],[649.9999999999999],[0.6382153882207349],[0.608969425295652],[100.33081066240237],[-99999.0],[14.0],[13.0],[14.0],[1.0]
['1749867'],['171610215003'],[6.666666666666666],[1026.0],[459.0],[470.0],[445.0],[0.3258059391760572],[0.1661692976002514],[130.6751032429664],[-99999.0],[2.0],[4.0],[16.0],[1.0]
['1749867'],['171610216001'],[7.333333333333333],[769.0000000000006],[504.00000000000034],[310.0000000000002],[310.0000000000002],[0.32840937867808384],[0.11024356877317192],[152.52504098017022],[-99999.0],[2.0],[4.0],[18.0],[1.0]
['1755912'],['171599781001'],[7.499999999999999],[1348.2711314797364],[535.6035259462514],[602.4532893350315],[530.7710129301948],[0.531676774917925],[0.5737336976904411],[65.81283847047345],[-99999.0],[12.0],[9.0],[11.0],[1.0]
['1755912'],['171599780001'],[9.666666666666668],[767.2541291597405],[353.7229504144015],[497.26269840865143],[416.9487917928211],[0.7788779133697077],[0.8816121671242979],[44.768701560537515],[-99999.0],[20.0],[18.0],[9.0],[1.0]
