NAME,NAMELSAD,state_abbr,city_id,city_state_name,population,house_units,miles_driven_pC,agg_vehi_consum_pC,gasoline_consume_pC,diesel_consume_pC,agg_vehi_emitGHG_pC,agg_nonvehi_emitGHG_pC,agg_combined_emitGHG_pC,driveGasoline_emitGHG_pC,driveDiesel_emitGHG_pC,wlk_NatWalkInd_avg,wlk_PeopleCounted,wlk_Workers,wlk_CountHU,wlk_HH,wlk_D2A_EPHHM_avg,wlk_D2B_E8MIXA_avg,wlk_D3B_avg,wlk_D4A_avg,wlk_D2A_Ranked_avg,wlk_D2B_Ranked_avg,wlk_D3B_Ranked_avg,wlk_D4A_Ranked_avg
Anaconda-Deer Lodge County,Anaconda-Deer Lodge County,MT,3001675,"Anaconda-Deer Lodge County, MT",9099.99999670968,3889.0,19583.12837837838,1066.10047951177,871.125,194.97547951176983,11.871677841705406,7.088921061277912,18.96059890298332,9.4042208778,2.467456963905405,6.843003664549461,9099.99999670968,4015.999999307908,5191.99999887383,3854.999999428568,0.5252825236276397,0.4784520252405801,119.85577544744058,,11.16527472619346,8.681098903653904,9.6058241787247,1.0
Jordan,Jordan town,MT,3039925,"Jordan town, MT",0.0821134479346107,109.101895563,2759.6151315789475,146.5,123.625,22.875,1.6240804861,3.068156131938448,4.692236618038447,1.3345924018000002,0.2894880842999999,6.666666666666665,0.0821134479346107,0.0272751943621538,0.059444091142847,0.0321688967806932,0.6982784338867767,0.9226193521089724,0.1667948420398684,,16.0,20.0,1.0,1.0
Ismay,Ismay town,MT,3038950,"Ismay town, MT",0.296490064053259,11.19871096,31100.90909090909,1604.5454545454545,1314.7272727272727,289.8181818181818,17.860836523054548,9.380637946730255,27.2414744697848,14.19312459956364,3.667711923490909,5.833333333333332,0.296490064053259,0.1379241753665477,0.146681265866011,0.1229120202246105,0.7076137473384462,0.6886712507095903,0.1214469576304591,,16.0,15.0,1.0,1.0
Miles City,Miles City city,MT,3049525,"Miles City city, MT",6178.988293794979,3515.419483523,2692.641513787931,143.92927195107882,122.7767393561786,21.1525325949002,1.5931248986990654,5.085315444663566,6.67844034336263,1.3254350128415369,0.2676898858575285,10.269250528550534,6178.988293794979,3391.274030593662,3036.3381811603854,2660.815580817473,0.5886613001866562,0.5987527449543738,178.27806632810487,,13.11907333440754,12.32406265973661,17.086183588579523,1.0
Bearcreek,Bearcreek town,MT,3004300,"Bearcreek town, MT",0.1911792058797085,40.3270673939999,3739.5466666666666,189.8933333333333,172.80666666666667,17.086666666666666,2.0817680438666666,2.485243865089883,4.567011908956549,1.8655325728106664,0.2162354710559999,4.333333333333333,0.1911792058797085,0.0570097374859799,0.0998899064140122,0.0810914369412645,0.3958157847449169,0.7006503495124149,0.3223011234376401,,7.0,15.000000000000002,1.0,1.0
Butte-Silver Bow (balance),Butte-Silver Bow (balance),MT,3011397,"Butte-Silver Bow (balance), MT",34749.381260389564,14881.0,13168.830485344726,718.0790020173253,554.4156283374866,163.66337367983863,8.056383625932574,9.316177363096951,17.372560989029527,5.985188149794803,2.071195476137771,13.344091549723151,34749.381260389564,16654.69873394103,17116.43024115697,15131.710547818831,0.5498337965654411,0.5865031036338746,121.7361537024651,-15466.820965047576,11.978767578873844,12.08242132017099,13.70632581500275,14.295354384644291
Dillon,Dillon city,MT,3020800,"Dillon city, MT",1525.541276140407,1825.067961392,2415.452301850973,129.30303749406738,106.48599905078312,22.81703844328429,1.438323063532036,6.2541389096478905,7.692461973179927,1.149568495298339,0.2887545682336972,9.49656641434394,1525.541276140407,478.47271887887007,677.1250913225595,599.5550957860536,0.5935194177806713,0.6012173274299685,137.81803434365952,,12.30322058776938,11.3635852585932,15.656296319850531,1.0
Eureka,Eureka town,MT,3024850,"Eureka town, MT",1169.7414416347094,344.439139584,2727.99765625,144.759375,126.31953125,18.43984375,1.597041406300625,17.300187411783757,18.89722881808438,1.36368118588625,0.2333602204143749,10.493183520135162,1169.7414416347094,205.22966429281465,519.5191697381827,452.54213077531233,0.7310546445276392,0.9251946760353718,74.4832460618511,,16.98980007938052,19.99508722611716,11.987106907656653,1.0
Colstrip,Colstrip city,MT,3016525,"Colstrip city, MT",1374.8123648648389,791.591506602,1815.684003496504,94.17395104895104,82.5520104895105,11.62194055944056,1.038267548115035,2.8485941453184465,3.8868616934334814,0.8911893706986015,0.1470781774164335,10.249253472076765,1374.8123648648389,492.856900350117,580.576465083418,477.4188179240678,0.711710388381129,0.7537983717429332,91.601671122105,,16.499896282914584,16.9996374920356,12.997993528755202,1.0
Twin Bridges,Twin Bridges town,MT,3075475,"Twin Bridges town, MT",7.235996198435663,126.797393684999,5730.175675675676,302.1621621621622,256.4054054054054,45.75675675675676,3.34708356425946,3.7111823342849375,7.058265898544398,2.7680218874378384,0.5790616768216216,6.666666666666666,7.235996198435663,2.2599820059539955,4.033510485962736,3.1518134701869625,0.7687317629525786,0.7708078826999877,0.8470624360148022,,18.0,18.0,1.0,1.0
Judith Gap,Judith Gap city,MT,3040000,"Judith Gap city, MT",0.4838457201419426,60.256474773,13318.926470588236,709.5735294117646,601.2794117647059,108.29411764705884,7.861591173388236,7.789715976619872,15.651307150008108,6.4911056364,1.3704855369882352,6.473055124040641,0.4838457201419426,0.1362583694226047,0.2653315420830002,0.1831314426993215,0.7255389833460693,0.7777952209362814,0.2917477877902852,,16.838330744243855,17.999999999999996,1.0,1.0
Libby,Libby city,MT,3043450,"Libby city, MT",2304.81465699872,1174.817613978,3023.9263275991025,160.50411368735976,141.16828721017202,19.335826477187734,1.7686798525032164,8.511658467508962,10.280338320012175,1.5239807764272253,0.2446990760759909,12.679302906287049,2304.81465699872,853.9227632942807,1156.496099138656,939.8203781183864,0.7809479356153064,0.7718427054171705,228.50488774601817,,18.2741711782151,17.657927845606842,19.07185920695017,1.0
Troy,Troy city,MT,3075025,"Troy city, MT",99.6457630782498,351.412016858999,4802.476394849786,256.0815450643777,224.17596566523605,31.90557939914163,2.823861330334764,10.512835726327854,13.33669705666262,2.420089305909013,0.403772024425751,7.665071298352096,99.6457630782498,24.79104729750142,62.94166326421391,51.211185188863375,0.6503244369857726,0.8107053108742941,10.825215177975547,,14.99658135361164,18.996581353611635,4.998632541444654,1.0
East Helena,East Helena city,MT,3023125,"East Helena city, MT",1884.1483582374408,858.314442575,7753.336395450568,400.0188101487314,353.3998250218723,46.61898512685914,4.405097499441821,2.843285719763274,7.248383219205094,3.8151241356654415,0.5899733637763779,8.731273587138062,1884.1483582374408,812.8870456617403,856.3811719039952,806.504480696862,0.5499124485319276,0.5975237585186425,114.5638386859341,,11.4821967688272,13.202350691617532,12.85154703119182,1.0
Scobey,Scobey city,MT,3066925,"Scobey city, MT",13.407005482797237,482.80828047,1696.256170212766,88.94893617021278,76.76510638297873,12.183829787234044,0.9829059150120852,4.846837125297647,5.829743040309732,0.8287169076003406,0.1541890074117446,7.166666666666667,13.407005482797237,3.568163663925564,8.434801087208655,6.925193383240147,0.7488549748897682,0.911428906151645,1.976596359909867,,17.0,20.0,2.0,1.0
Columbus,Columbus town,MT,3016825,"Columbus town, MT",975.8283664366448,738.477088374999,2210.3201992753625,114.59827898550724,98.86322463768116,15.735054347826088,1.266407437530073,14.298168188406684,15.56457562593676,1.067276913398551,0.1991305241315217,9.78609061076602,975.8283664366448,326.1068187864518,412.9017861190084,362.62921616471215,0.7066072984032966,0.7574436949002369,73.78347629941108,,16.01025369720406,17.23200789103452,11.737141038178766,1.0
Circle,Circle town,MT,3014950,"Circle town, MT",43.83753678323366,247.381944605999,4303.020072992701,228.4324817518248,196.83941605839416,31.593065693430656,2.5247949646554746,5.277145840244942,7.801940804900417,2.124977868928468,0.3998170957270072,8.333039853030302,43.83753678323366,18.082665793682683,29.51184624083304,21.99659316119313,0.829321347329604,0.7910846936293593,10.19870015597898,,18.99941303939394,18.99960869292929,4.999608692929291,1.0
Townsend,Townsend city,MT,3074575,"Townsend city, MT",467.3706513597662,749.135802539999,2310.90932509016,120.6764554353426,104.17310664605871,16.503348789283873,1.333453146251623,8.006772081841568,9.34022522809319,1.124599689397218,0.2088534568544049,7.948428854207458,467.3706513597662,192.40440673368465,207.17108199523292,191.15313801903127,0.659085637386538,0.8139074530096437,17.823472238945214,,14.575477604992942,19.115095520770403,5.9999999997407,1.0
Nashua,Nashua town,MT,3052900,"Nashua town, MT",14.31663205245189,105.15089502,4288.727828746178,228.2262996941896,195.0091743119266,33.217125382263,2.5255894363743123,3.3293493368973768,5.854938773271688,2.105219513188992,0.420369923185321,6.833333333028633,14.31663205245189,6.143933078676958,7.227478500392474,6.305312184230355,0.6721311236643047,0.7704715094380554,2.52392091083894,,14.999999998941568,17.999999999615113,2.999999999807557,1.0
Boulder,Boulder city,MT,3008575,"Boulder city, MT",368.6568471771417,460.937161031999,2716.7998251748254,143.11013986013987,122.02097902097904,21.08916083916084,1.5841641125524475,3.562599916780139,5.146764029332586,1.3172762100027977,0.2668879025496503,11.04675363759516,368.6568471771417,137.97240414977873,168.95626417182572,146.85001803251976,0.7905666702120651,0.8121286907880536,88.42098389254345,,18.77364992858513,18.50260587231264,13.502133012336598,1.0
Plentywood,Plentywood city,MT,3058375,"Plentywood city, MT",44.026295526267326,782.156249896999,2192.5172780435937,116.7692716640085,103.38277511961722,13.386496544391282,1.285476689584689,6.517112580554673,7.802589270139362,1.1160676736229669,0.1694090159617224,8.206477625253347,44.026295526267326,19.01798533141848,21.15039708905307,18.91109940160312,0.861035299300831,0.854870059467367,5.820178604626869,,19.852497799136007,19.909539614143995,3.738414169120042,1.0
Fort Peck,Fort Peck town,MT,3028450,"Fort Peck town, MT",0.3643502677295021,72.1550092759999,8079.260204081633,425.2857142857143,367.7142857142857,57.57142857142857,4.698234657257142,2.0506940110746825,6.748928668331825,3.9696557472,0.7285789100571427,3.6666666666666665,0.3643502677295021,0.1052346822324992,0.3117329266132524,0.1866426439595269,0.2733513157035315,0.6740507008458272,0.5144375978871899,,4.0,14.0,1.0,1.0
Glasgow,Glasgow city,MT,3031075,"Glasgow city, MT",1130.089358958315,1374.376690312,2544.928040440084,136.2102289622361,119.10645257210824,17.103776390127862,1.5022644683508772,7.225500628273976,8.727765096624854,1.285812470035088,0.2164519983157894,12.230436605147958,1130.089358958315,525.7150294461385,541.2484926480101,505.557206711222,0.7997035985511124,0.8422764301355486,175.82708474643212,,18.26016054826867,19.739789433318016,16.69133482465052,1.0
Lavina,Lavina town,MT,3042850,"Lavina town, MT",0.622841430787068,63.08823543,4555.925925925926,233.13425925925927,192.88425925925927,40.25,2.591652491037037,1.7499631978473285,4.3416156888843656,2.0822800148370373,0.5093724761999999,5.833333333333332,0.622841430787068,0.2795904212787252,0.4051910412993218,0.2899137599105551,0.6509995221532351,0.719081419407869,0.2098344890901811,,15.0,16.0,1.0,1.0
Philipsburg,Philipsburg town,MT,3057175,"Philipsburg town, MT",92.0567847633753,252.905740099999,3475.208598726115,181.0031847133758,160.63853503184714,20.36464968152866,1.9918906910713376,24.00336264683289,25.99525333790423,1.7341716342955416,0.2577190567757961,9.33216435056672,92.0567847633753,33.819620111011865,54.69911837491839,36.68623799843881,0.8523146376204068,0.9641446864132172,29.27626976036725,,19.99766203446677,19.99766203446677,6.998831017233389,1.0
Cascade,Cascade town,MT,3012775,"Cascade town, MT",31.06553657853279,195.558359724,3472.587323943662,199.6845070422536,144.90281690140844,54.78169014084507,2.2575710182726763,3.10992751972172,5.367498537994396,1.564296852869859,0.6932741654028168,7.475613885747441,31.06553657853279,10.973110030293656,16.21880854732088,13.58343094582514,0.7048162916078178,0.7981732493889218,4.365772402052056,,15.946350548644372,18.93659610294335,3.985368331448465,1.0
Hamilton,Hamilton city,MT,3033775,"Hamilton city, MT",2802.345483702874,2271.330511785,3677.487992949989,192.93941396783435,170.01564221194096,22.92377175589337,2.125507398780877,12.02275789518351,14.148265293964387,1.8354020973363296,0.2901053014445472,10.558957910850111,2802.345483702874,1039.910798443052,1522.9838789114767,1407.9111665724645,0.7485614518238289,0.7723012381096925,106.32861329187064,,17.27025204671984,17.011605904247695,13.535944757066565,1.0
Helena,Helena city,MT,3035600,"Helena city, MT",27218.75441740985,13090.1555035289,6825.45727858614,360.8286492591855,305.6300245830842,55.19862467610125,3.9979763141723215,6.373843536785915,10.371819850958234,3.29942575183443,0.698550562337891,9.984160611879243,27218.75441740985,13472.63429505247,12473.360242174049,11682.666143449766,0.6327067022544017,0.6835675332149854,124.29594586581976,,13.842491023818129,14.948102373376043,14.557185137040644,1.0
Geraldine,Geraldine town,MT,3030400,"Geraldine town, MT",0.471840523579186,112.845528444,3068.413127413128,162.56756756756758,139.02702702702703,23.54054054054054,1.798775468518919,5.014348365335921,6.813123833854839,1.5008648243891891,0.2979106441297297,4.999999999999999,0.471840523579186,0.1496740021517582,0.2722751873768417,0.1987918271472964,0.4451718773180231,0.755437321379473,0.2431260105142763,,8.0,17.999999999999996,1.0,1.0
Broadview,Broadview town,MT,3009775,"Broadview town, MT",0.8505965684974822,72.6784140779999,3860.698224852071,200.3313609467456,170.98224852071007,29.349112426035504,2.2172564663289944,3.6650293359345807,5.882285802263575,1.845837085689941,0.3714193806390532,4.666666666666666,0.8505965684974822,0.5380054430320825,0.3842006462393459,0.3449710826849232,0.3911065619314056,0.750426981567884,0.2828640005368923,,7.0,17.0,1.0,1.0
Billings,Billings city,MT,3006550,"Billings city, MT",95445.47046635531,44410.4815893619,5719.095582506027,301.8134917361054,254.7300002750048,47.08349146110057,3.3457868609179884,4.431508416865332,7.777295277783319,2.749935068776812,0.5958517921411763,8.834476360038206,95445.47046635531,50703.60035101308,43923.50497127856,40757.45928888433,0.5061952281383005,0.6135948577834791,101.09334135540392,-98300.50603270964,10.58117247453136,12.85817335947015,13.5782644063246,1.2054917567892682
Belt,Belt town,MT,3005275,"Belt town, MT",19.93765287491356,193.74141927,1381.2223926380368,70.90950920245399,62.67331288343559,8.236196319018404,0.7808199474552148,3.291118240602307,4.071938188057522,0.676589097430675,0.1042308500245398,6.499999999999999,19.93765287491356,6.370976978643526,10.123461801016088,9.278121813558531,0.5305579809984172,0.8413093702585057,2.748517918077753,,11.0,20.0,3.0,1.0
