City_Geo_ID,Block_GeoID,NatWalkInd,TotPop,Workers,CountHU,HH,D2B_E8MIXA,D2A_EPHHM,D3B,D4A,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked
['4669300'],['460299543022'],[7.833333333333333],[1162.9999999999993],[24.999999999999986],[508.9999999999997],[494.9999999999997],[0.2166588011195131],[0.49604458223881825],[128.86024935659856],[-99999.0],[10.0],[3.0],[16.0],[1.0]
['4651940'],['460339651002'],[4.333333333333333],[0.9073572561325274],[0.014570168705460095],[0.5554876818956661],[0.4287272141581633],[0.7159198251628446],[0.33247975343568703],[0.7674120743111168],[-99999.0],[6.0],[16.0],[1.0],[1.0]
['4627820'],['460579552001'],[3.166666666666667],[0.40233012239979304],[0.0067920676075436765],[0.13184601826408313],[0.12585301743389754],[0.30930937528787356],[0.5220950248974054],[1.041198853812768],[-99999.0],[11.0],[4.0],[1.0],[1.0]
['4667220'],['460579552001'],[3.166666666666667],[3.004211784366832e-08],[5.071658424452447e-10],[9.844984000407692e-09],[9.397484727661888e-09],[0.30930937528787356],[0.5220950248974054],[1.041198853812768],[-99999.0],[11.0],[4.0],[1.0],[1.0]
['4627940'],['460579552001'],[3.166666666666667],[1.5558925313363328],[0.02626630887062329],[0.5098754074885697],[0.48669925260272573],[0.30930937528787356],[0.5220950248974054],[1.041198853812768],[-99999.0],[11.0],[4.0],[1.0],[1.0]
['4661700'],['460039736003'],[5.0],[1.1547078638779409],[0.004851713713772861],[0.5999952626032438],[0.5110471778507414],[0.6624983908725948],[0.5103170916394545],[1.2032856893703825],[-99999.0],[10.0],[14.0],[2.0],[1.0]
['4671180'],['460039736004'],[6.5],[1.6487534159748114],[0.023929657706455897],[0.8662536089737035],[0.7346404915881961],[0.8509856828425155],[0.5771704477422802],[1.2487401680774581],[-99999.0],[13.0],[20.0],[2.0],[1.0]
['4650020'],['460039736002'],[8.0],[20.203427141617205],[0.5274447494406308],[8.874831218848875],[7.9116712416094614],[0.9138460064558269],[0.7719503577355527],[3.89756301407704],[-99999.0],[18.0],[20.0],[4.0],[1.0]
['4640220'],['460799602004'],[9.333333333333334],[626.803191727353],[6.664742798113626],[264.36813099184053],[244.37390259749964],[0.8826537125168648],[0.9584953355437636],[24.96576509864643],[-99999.0],[20.0],[20.0],[7.0],[1.0]
['4652860'],['460799601002'],[5.333333333333333],[1.511520781367128],[0.030517640478908762],[0.7072911969817678],[0.6283043628010627],[0.733121347477772],[0.5177151909017744],[1.1110305189093814],[-99999.0],[11.0],[17.0],[1.0],[1.0]
['4646060'],['460799601001'],[4.666666666666667],[5.854927071463517],[0.09208273244765688],[2.4094981657136882],[2.2483533839302887],[0.6570189813742268],[0.4273413693699394],[1.1673614739200875],[-99999.0],[8.0],[14.0],[2.0],[1.0]
['4640220'],['460799602001'],[7.000000000000001],[669.1997798863413],[9.851905156451043],[224.40450634138486],[207.6197790378016],[0.6160987579640013],[0.6255349595577079],[25.766919890579253],[-99999.0],[14.0],[12.0],[7.0],[1.0]
['4640220'],['460799602002'],[8.333333333333334],[584.9081714846287],[11.693987005761945],[213.62408405168696],[182.092083375436],[0.7575842301119199],[0.6825807751731444],[24.655773465266513],[-99999.0],[16.0],[18.0],[7.0],[1.0]
['4670020'],['460799603001'],[5.0],[6.253230787498348],[0.1720219621839694],[4.909599785574911],[2.5198892838840923],[0.6580842394813521],[0.42859870253993115],[2.330140845910706],[-99999.0],[8.0],[14.0],[3.0],[1.0]
['4659020'],['460830101062'],[5.0],[84.69271135712313],[2.8113763106098966],[25.829519853728424],[25.829519853728424],[0.6018878628951653],[0.49590023427156293],[2.447874306379961],[-99999.0],[10.0],[12.0],[3.0],[1.0]
['4627260'],['460830101073'],[5.999999999999999],[496.68522977128777],[13.016578435385473],[173.55437913847297],[173.55437913847297],[0.570384473287274],[0.6795948390436727],[6.163861011920772],[-99999.0],[16.0],[10.0],[4.0],[1.0]
['4610500'],['460579551001'],[6.166666666666666],[14.398460973885621],[0.4679499816512827],[6.143343348857865],[5.807379259467201],[0.7643481763631611],[0.5796938484025487],[1.3527463588544348],[-99999.0],[13.0],[18.0],[2.0],[1.0]
['4619980'],['460579551002'],[6.666666666666667],[12.574672349177913],[0.3302439202814401],[9.145216253947574],[5.241563760364396],[0.8389663737565516],[0.6231755867892639],[1.7516677090138482],[-99999.0],[14.0],[20.0],[2.0],[1.0]
['4659020'],['460830101031'],[5.5],[2308.842784134335],[77.56981685826817],[722.7681759029223],[722.7681759029223],[0.4536586386356959],[0.26869718797394637],[56.85822541502475],[-99999.0],[4.0],[7.0],[10.0],[1.0]
['4613300'],['461239716001'],[3.666666666666667],[3.85974914479224e-09],[4.199529237657235e-11],[2.325012096121142e-09],[1.6416341565387373e-09],[0.6148955376232115],[0.3376178580037688],[0.637742723974406],[-99999.0],[6.0],[12.0],[1.0],[1.0]
['4672180'],['461239717001'],[6.833333333333333],[74.17505240593867],[1.1836444532862556],[36.91843413821416],[32.35294838982432],[0.650675304473278],[0.7154631926996905],[6.1035163971454125],[-99999.0],[17.0],[14.0],[4.0],[1.0]
['4664540'],['461150003001'],[5.166666666666666],[0.5336790665182639],[0.01628962266988887],[0.307951438092661],[0.23270889528412672],[0.6470275179197463],[0.6300997225185356],[0.8638775757213026],[-99999.0],[14.0],[13.0],[1.0],[1.0]
['4613700'],['461150003001'],[5.166666666666666],[0.8194045510714791],[0.025010894727472473],[0.472825009847932],[0.35729849610674963],[0.6470275179197463],[0.6300997225185356],[0.8638775757213026],[-99999.0],[14.0],[13.0],[1.0],[1.0]
['4607060'],['461150003001'],[5.166666666666666],[0.237147541853499],[0.007238515085644592],[0.13684240423813823],[0.10340735836635132],[0.6470275179197463],[0.6300997225185356],[0.8638775757213026],[-99999.0],[14.0],[13.0],[1.0],[1.0]
['4666660'],['461150003001'],[5.166666666666666],[1.187606243179669e-08],[3.6249609166821293e-10],[6.852902304394311e-09],[5.178515595260185e-09],[0.6470275179197463],[0.6300997225185356],[0.8638775757213026],[-99999.0],[14.0],[13.0],[1.0],[1.0]
['4616820'],['461150003002'],[3.0000000000000004],[1.9088519933976098],[0.0372955096400954],[0.8408442173403325],[0.625547411690691],[0.4537728749951166],[0.3951754592188024],[0.9575647818157653],[-99999.0],[7.0],[7.0],[1.0],[1.0]
['4622580'],['461150003002'],[3.0000000000000004],[2.5547837719187534],[0.04991584634299518],[1.1253754448238913],[0.8372248772984192],[0.4537728749951166],[0.3951754592188024],[0.9575647818157653],[-99999.0],[7.0],[7.0],[1.0],[1.0]
['4629500'],['461150001002'],[3.0000000000000004],[2.00630098654795e-08],[4.4455609528519124e-10],[1.1113902382129782e-08],[7.11289752456306e-09],[0.3021873875145519],[0.48243858890917724],[0.8888066015948801],[-99999.0],[10.0],[4.0],[1.0],[1.0]
['4664300'],['461150001002'],[3.0000000000000004],[0.6676193311371087],[0.01479310656662187],[0.36982766416554674],[0.2366897050659499],[0.3021873875145519],[0.48243858890917724],[0.8888066015948801],[-99999.0],[10.0],[4.0],[1.0],[1.0]
['4653460'],['461150002003'],[7.0],[114.657299430017],[1.370796064919076],[54.14644456430351],[49.15283032781259],[0.6402745027041995],[0.7203931405902352],[8.65444628944567],[-99999.0],[17.0],[13.0],[5.0],[1.0]
['4671340'],['460959403001'],[1.833333333333333],[5.8113134417668246e-09],[7.953893504556817e-11],[1.928819174855028e-09],[1.6951735531586716e-09],[0.3325008487897051],[0.2037825549910466],[0.3852679297159576],[-99999.0],[3.0],[4.0],[1.0],[1.0]
['4653460'],['461150002001'],[6.833333333333334],[118.87968496784866],[1.6028721568698696],[55.432662091749656],[50.356900261661735],[0.7359875562288084],[0.5645550029962667],[11.371382152637203],[-99999.0],[12.0],[17.0],[5.0],[1.0]
['4672180'],['461239717002'],[9.000000000000002],[96.3372065803451],[2.002852527657902],[59.08414956590812],[51.47330996080809],[0.9552028037496887],[0.927381088577453],[17.009848565835014],[-99999.0],[20.0],[20.0],[6.0],[1.0]
['4672180'],['461239717003'],[3.8333333333333335],[56.699871070232135],[0.9664750750607751],[29.509705625189],[23.066538458117165],[0.32749809050739215],[0.46250928339331165],[6.516416308618728],[-99999.0],[9.0],[4.0],[4.0],[1.0]
['4621540'],['461019597001'],[11.333333333333334],[522.4770142352007],[17.611584749501148],[252.43271474284978],[214.69360456534733],[0.8720249816921745],[0.7719274678659365],[102.44891148079117],[-99999.0],[18.0],[20.0],[14.0],[1.0]
['4659260'],['461099404002'],[12.000000000000002],[755.9999901918463],[33.99999955889256],[322.99999580947934],[313.99999592624306],[0.6296173043117527],[0.7296081359774733],[266.38168022041486],[-99999.0],[17.0],[13.0],[20.0],[1.0]
['4656340'],['461099407001'],[5.833333333333334],[3.078268022017101],[0.19955668556524656],[1.5157816329104898],[1.2228154349530003],[0.6641091613659832],[0.6722703789004937],[1.6902499290089326],[-99999.0],[15.0],[14.0],[2.0],[1.0]
['4642940'],['461219402003'],[6.499999999999999],[41.35175321529158],[0.3276313214567528],[13.783917738430526],[11.186269404023415],[0.6364289917574467],[0.7056148851993906],[4.809308567865891],[-99999.0],[16.0],[13.0],[4.0],[1.0]
['4657140'],['461219401003'],[5.499999999999999],[2.717833687067859],[0.0427044574847924],[0.9944037957173089],[0.9181458359230367],[0.5788465880964239],[0.7601894520756975],[0.7502898244212389],[-99999.0],[18.0],[11.0],[1.0],[1.0]
['4642940'],['461219402002'],[4.666666666666666],[1.224530756116987],[0.01394681954575156],[0.4332811938880151],[0.37191518788670824],[0.6325301737561948],[0.5356176284160621],[1.1295895656504547],[-99999.0],[11.0],[13.0],[1.0],[1.0]
['4633820'],['461030110051'],[6.666666666666666],[40.81259713423403],[0.26879866389177187],[27.55186304890662],[15.455923173776885],[0.7089005488843814],[0.7658630999319523],[1.688549396150018],[-99999.0],[18.0],[16.0],[2.0],[1.0]
['4629100'],['461030117002'],[7.833333333333333],[30.95408303061788],[0.40119948095516694],[17.004685692792076],[11.72736944330488],[0.7913892894303393],[0.8902064367796791],[3.7758373056707137],[-99999.0],[20.0],[19.0],[3.0],[1.0]
['4605620'],['461059683001'],[3.5],[6.27046705752434e-09],[1.6893492864962565e-10],[4.879238233350953e-09],[2.8420817408113493e-09],[0.42256304858257754],[0.5289057427856078],[0.2307332616037193],[-99999.0],[11.0],[6.0],[1.0],[1.0]
['4605620'],['461059683002'],[5.333333333333332],[0.6184032719881187],[0.027873522741602836],[0.32540717247173545],[0.24956526175621144],[0.6864388860086095],[0.5980416361653214],[0.17337365555173437],[-99999.0],[13.0],[15.0],[1.0],[1.0]
['4620980'],['461059683002'],[5.333333333333332],[1.8152124267262624e-12],[8.181775089017744e-14],[9.551746731830018e-13],[7.325542812260073e-13],[0.6864388860086095],[0.5980416361653214],[0.17337365555173437],[-99999.0],[13.0],[15.0],[1.0],[1.0]
['4636340'],['461059683003'],[8.833333333333334],[164.53733239912654],[6.59642860601642],[98.82196817315165],[76.41900309611475],[0.8587464434582442],[0.8204382228280758],[17.894944971500223],[-99999.0],[19.0],[20.0],[6.0],[1.0]
['4608820'],['460119586002'],[3.3333333333333335],[4.777636638296696],[0.20074103522255024],[1.5978986403715],[1.581839357553696],[0.37429084201309826],[0.5164676945937038],[0.8772455484272683],[-99999.0],[11.0],[5.0],[1.0],[1.0]
['4607580'],['460119586002'],[3.3333333333333335],[8.456682158774356],[0.35532277978043514],[2.8283693270522634],[2.799943504669829],[0.37429084201309826],[0.5164676945937038],[0.8772455484272683],[-99999.0],[11.0],[5.0],[1.0],[1.0]
['4607580'],['460119588022'],[10.666666666666668],[894.0000000000002],[11.000000000000002],[335.00000000000006],[309.00000000000006],[0.7301726175272765],[0.6696469810404337],[108.66867564120933],[-99999.0],[15.0],[17.0],[15.0],[1.0]
['4607580'],['460119588025'],[12.166666666666668],[1117.0000000000002],[23.000000000000004],[523.0000000000001],[451.0000000000001],[0.8306129909723818],[0.7451562604734212],[144.61809677309728],[-99999.0],[17.0],[20.0],[17.0],[1.0]
['4607580'],['460119588021'],[9.000000000000002],[597.2016673415415],[9.74029222983146],[365.26095861867975],[262.98789020544945],[0.9088885118496363],[0.9750790989523316],[17.906193106565944],[-99999.0],[20.0],[20.0],[6.0],[1.0]
['4607580'],['460119589005'],[6.833333333333333],[426.4924571952937],[6.530843219368679],[227.443713857144],[198.48084392776985],[0.5956865403478657],[0.7828626123924491],[7.385998453647942],[-99999.0],[18.0],[11.0],[5.0],[1.0]
['4607580'],['460119589002'],[7.166666666666666],[2894.000000000002],[59.00000000000004],[272.00000000000017],[193.00000000000014],[0.11920673126797961],[0.5914593868368963],[88.21743791077924],[-99999.0],[13.0],[2.0],[13.0],[1.0]
['4607580'],['460119589004'],[6.166666666666666],[759.9999999999999],[14.999999999999998],[450.99999999999994],[363.99999999999994],[0.5],[0.05140428097371647],[86.24772442988662],[-99999.0],[1.0],[8.0],[13.0],[1.0]
['4602780'],['460119586003'],[2.3333333333333335],[9.030648786986026],[0.2538078988182836],[3.888991998022087],[3.52874852873162],[0.38968321652447824],[0.23323987646568908],[1.228494329264502],[-99999.0],[3.0],[5.0],[2.0],[1.0]
['4607580'],['460119586003'],[2.3333333333333335],[1.0248301364737307e-08],[2.880302287460168e-10],[4.413366408205096e-09],[4.004549309339782e-09],[0.38968321652447824],[0.23323987646568908],[1.228494329264502],[-99999.0],[3.0],[5.0],[2.0],[1.0]
['4607580'],['460119590001'],[7.666666666666667],[1164.0000000000002],[38.00000000000001],[648.0000000000001],[628.0000000000001],[0.3756662983434744],[0.5404396514848013],[97.31231441248867],[-99999.0],[11.0],[5.0],[14.0],[1.0]
['4670940'],['460119586001'],[4.5],[7.3029499716954165],[0.183359576046872],[3.1485458629762877],[2.603705979865582],[0.592410025440014],[0.5106717847049569],[1.253906312919582],[-99999.0],[10.0],[11.0],[2.0],[1.0]
['4658900'],['460119587004'],[5.333333333333332],[4.208735755104118],[0.07521704842590625],[1.767600638008797],[1.7299921137958438],[0.7038257983337082],[0.5614101589538676],[1.0929833476866595],[-99999.0],[12.0],[16.0],[1.0],[1.0]
['4607580'],['460119587004'],[5.333333333333332],[6.417615810271604e-08],[1.1469337760030486e-09],[2.6952943736071643e-08],[2.6379476848070116e-08],[0.7038257983337082],[0.5614101589538676],[1.0929833476866595],[-99999.0],[12.0],[16.0],[1.0],[1.0]
['4667700'],['460119587004'],[5.333333333333332],[6.385890850015326e-08],[1.141264002439782e-09],[2.681970405733488e-08],[2.6249072056114985e-08],[0.7038257983337082],[0.5614101589538676],[1.0929833476866595],[-99999.0],[12.0],[16.0],[1.0],[1.0]
['4602180'],['460119587001'],[4.499999999999999],[3.2118994856156604],[0.061095914128558755],[1.8299680946125456],[1.3150168183861217],[0.5742068179185338],[0.550361746502421],[1.1326327867648252],[-99999.0],[12.0],[11.0],[1.0],[1.0]
['4607740'],['460119587001'],[4.499999999999999],[2.339824271296222],[0.0445075268996564],[1.3331064009468512],[0.9579715313640329],[0.5742068179185338],[0.550361746502421],[1.1326327867648252],[-99999.0],[12.0],[11.0],[1.0],[1.0]
['4607580'],['460119589003'],[9.833333333333334],[1496.9999999999993],[28.999999999999986],[672.9999999999997],[672.9999999999997],[0.6747389237438396],[0.8463923652789722],[71.94215343063317],[-99999.0],[19.0],[14.0],[12.0],[1.0]
['4667700'],['460119587003'],[7.833333333333333],[290.0145272698785],[4.143064675283979],[122.53910520359152],[114.57167313573773],[0.8157607798263277],[0.6776120823080167],[11.032137409856325],[-99999.0],[16.0],[19.0],[5.0],[1.0]
['4667700'],['460119587002'],[2.8333333333333335],[3.92111443664764e-15],[5.772003586821845e-17],[1.4160648799669592e-15],[1.223664760406231e-15],[0.10399028941018496],[0.5430467532582594],[0.8924411590649439],[-99999.0],[11.0],[2.0],[1.0],[1.0]
['4615700'],['460819661004'],[4.5],[324.48719739072357],[5.011385287887623],[222.1714144296846],[172.89279243212297],[0.2672362011670169],[0.48823549169768454],[14.43068723154624],[-99999.0],[10.0],[3.0],[6.0],[1.0]
['4611140'],['460819661004'],[4.5],[1.7718488106116572e-08],[2.736446039554683e-10],[1.2131577442025763e-08],[9.440738836463658e-09],[0.2672362011670169],[0.48823549169768454],[14.43068723154624],[-99999.0],[10.0],[3.0],[6.0],[1.0]
['4660020'],['460819662002'],[10.000000000000002],[1238.0278984549138],[18.84365142244922],[512.5473186906188],[499.3567626949044],[0.6305648658995087],[0.7118921846064713],[93.14883813501048],[-99999.0],[17.0],[13.0],[14.0],[1.0]
['4642140'],['460559601002'],[5.166666666666666],[0.21499833248778524],[0.00250895720138349],[0.09977929793194341],[0.07932164690527804],[0.7934565960688091],[0.42540786446039613],[0.17163155476457295],[-99999.0],[8.0],[19.0],[1.0],[1.0]
['4668380'],['461030116001'],[7.166666666666666],[2.388694425087262],[0.033643583451933266],[1.2868670670364475],[0.8537059300928066],[0.8274806484896555],[0.849512585311793],[0.25725326113727703],[-99999.0],[20.0],[19.0],[1.0],[1.0]
['4652500'],['461030116001'],[7.166666666666666],[1.5132268106751698],[0.021313053671481265],[0.8152243029341584],[0.5408187369138371],[0.8274806484896555],[0.849512585311793],[0.25725326113727703],[-99999.0],[20.0],[19.0],[1.0],[1.0]
['4668380'],['461030116003'],[2.1666666666666665],[0.35335492244029443],[0.0054016039099153285],[0.15754678070586375],[0.13684063238452165],[0.2857789107100487],[0.34230890054899626],[0.21337313337881963],[-99999.0],[6.0],[3.0],[1.0],[1.0]
['4669140'],['461030116003'],[2.1666666666666665],[0.2114422981094638],[0.0032322389519918032],[0.09427363609976093],[0.08188338678379235],[0.2857789107100487],[0.34230890054899626],[0.21337313337881963],[-99999.0],[6.0],[3.0],[1.0],[1.0]
['4645060'],['461030116003'],[2.1666666666666665],[0.24904627603373308],[0.0038070768310889134],[0.11103974090675997],[0.0964459463875858],[0.2857789107100487],[0.34230890054899626],[0.21337313337881963],[-99999.0],[6.0],[3.0],[1.0],[1.0]
['4652980'],['461030103002'],[11.166666666666668],[1901.0000000000014],[13.000000000000009],[856.0000000000006],[816.0000000000006],[0.7333302066066961],[0.6285474608078258],[133.11402926378787],[-99999.0],[14.0],[17.0],[17.0],[1.0]
['4615140'],['460339652001'],[7.5],[35.032057452689514],[0.9255044532510929],[19.64126117455097],[16.830469872084688],[0.7090273792084543],[0.7127811602297628],[8.601320254937036],[-99999.0],[17.0],[16.0],[5.0],[1.0]
['4615140'],['460339652003'],[8.333333333333334],[34.75224050628951],[1.025299021148293],[21.58524255049038],[15.05570667896704],[0.8302638756576681],[0.776307448910203],[9.83719449786281],[-99999.0],[18.0],[20.0],[5.0],[1.0]
['4644100'],['460359626001'],[4.666666666666666],[1.998327668539705],[0.026644368913862734],[0.8669667731203028],[0.7542405969462681],[0.6990526383564534],[0.47797567303095695],[1.110491634589398],[-99999.0],[9.0],[15.0],[1.0],[1.0]
['4643100'],['460359629004'],[9.500000000000002],[1053.0000000000007],[20.000000000000014],[309.0000000000002],[309.0000000000002],[0.5620038831694911],[0.5199900837436775],[142.76535410721732],[-99999.0],[11.0],[10.0],[17.0],[1.0]
['4643100'],['460359627002'],[9.833333333333334],[849.0000000000003],[15.000000000000007],[387.00000000000017],[387.00000000000017],[0.5672158608897011],[0.5276120699463819],[150.17369092341895],[-99999.0],[11.0],[10.0],[18.0],[1.0]
['4620060'],['460359626003'],[4.833333333333333],[4.390439640853756],[0.04483853250233622],[1.9616857969772097],[1.8122240219694223],[0.6639251739010302],[0.4706594474578158],[1.3452757846906935],[-99999.0],[9.0],[14.0],[2.0],[1.0]
['4643100'],['460359628004'],[9.0],[492.0],[7.0],[274.0],[259.0],[0.5244674841392558],[0.2850295537898697],[192.13462505744477],[-99999.0],[5.0],[9.0],[19.0],[1.0]
['4643100'],['460359628002'],[11.166666666666666],[986.0000000000002],[11.000000000000002],[577.0000000000001],[518.0000000000001],[0.7577301562536205],[0.5363333864217356],[152.528831611763],[-99999.0],[11.0],[18.0],[18.0],[1.0]
['4643100'],['460359629002'],[9.666666666666666],[950.4581434813398],[10.959160983537462],[456.2996118600143],[456.2996118600143],[0.5663121276959168],[0.6807749447656318],[112.59093166797703],[-99999.0],[16.0],[10.0],[15.0],[1.0]
['4659020'],['460830101022'],[12.666666666666666],[414.00000000000045],[9.00000000000001],[286.00000000000034],[286.00000000000034],[0.6413970209381397],[0.6680093126419017],[20.644973798099862],[315.16],[15.0],[13.0],[6.0],[18.0]
['4659020'],['460830101021'],[8.166666666666668],[1978.1367254781694],[49.26505176256795],[772.5919294059186],[727.9635883974746],[0.7266676239929039],[0.7464396429543583],[28.411143174339173],[-99999.0],[17.0],[16.0],[7.0],[1.0]
['4659020'],['460990011052'],[9.833333333333332],[4416.294627950873],[67.42988021661981],[1746.6514133530873],[1680.6716380873625],[0.47291085217164647],[0.13238854185443488],[69.50309416531594],[633.01],[2.0],[7.0],[11.0],[14.0]
['4669340'],['460379529002'],[5.333333333333333],[0.6430551647483056],[0.011314753631934996],[0.8495494185311193],[0.2630680219424887],[0.6442148261625638],[0.6037539020372079],[1.5473181259115387],[-99999.0],[13.0],[13.0],[2.0],[1.0]
['4647660'],['460379529002'],[5.333333333333333],[7.255933862054001e-10],[1.276703905346745e-11],[9.58591848931181e-10],[2.968336579931182e-10],[0.6442148261625638],[0.6037539020372079],[1.5473181259115387],[-99999.0],[13.0],[13.0],[2.0],[1.0]
['4604980'],['460830104002'],[3.166666666666667],[6.96237633497104e-08],[4.723220126739149e-09],[2.9797104750169196e-08],[2.6065177736449374e-08],[0.3268975091289335],[0.5400393083391654],[0.8382307039194045],[-99999.0],[11.0],[4.0],[1.0],[1.0]
['4636380'],['460830103002'],[9.166666666666668],[502.613758804996],[15.590677894985104],[226.064829477284],[210.84535819884618],[0.851827882359274],[0.7279801358816154],[37.50769249422639],[-99999.0],[17.0],[20.0],[8.0],[1.0]
['4659940'],['460299541001'],[4.333333333333333],[9.098276183529379],[0.19650704500063454],[4.450884569264372],[4.224901467513643],[0.5566019824402768],[0.5727004643163238],[1.0500512808607094],[-99999.0],[12.0],[10.0],[1.0],[1.0]
['4669300'],['460299541001'],[4.333333333333333],[0.6594586834317672],[0.014243168108677477],[0.3226077576615448],[0.3062281143365657],[0.5566019824402768],[0.5727004643163238],[1.0500512808607094],[-99999.0],[12.0],[10.0],[1.0],[1.0]
['4643100'],['460359627001'],[6.833333333333333],[53.69160263210483],[0.9942889376315709],[25.889754260637442],[23.59524132764151],[0.6862941460570655],[0.7705652343250564],[2.66782223373935],[-99999.0],[18.0],[15.0],[3.0],[1.0]
['4643100'],['460359628003'],[13.000000000000002],[807.0],[16.0],[522.0],[504.0],[0.9374765586051617],[0.9370247461542395],[171.6846678067241],[-99999.0],[20.0],[20.0],[18.0],[1.0]
['4600100'],['460139513003'],[8.333333333333334],[1340.000000000001],[26.000000000000018],[708.0000000000005],[524.0000000000003],[0.22727885517976568],[0.46873585160949965],[165.9410176559466],[-99999.0],[9.0],[3.0],[18.0],[1.0]
['4600100'],['460139516004'],[7.833333333333333],[609.9999983475244],[12.999999964783306],[348.99999905456724],[348.99999905456724],[0.07196815170385473],[0.5274192406992266],[130.4510189802353],[-99999.0],[11.0],[2.0],[16.0],[1.0]
['4600100'],['460139516001'],[7.666666666666666],[1934.999981651982],[35.99999965864152],[587.9999944244782],[530.9999949649624],[0.2447507372173354],[0.5313512181368271],[105.07514198720582],[-99999.0],[11.0],[3.0],[15.0],[1.0]
['4600100'],['460139517001'],[9.000000000000002],[698.6673223774932],[16.7996385861632],[362.6745506542291],[309.3109927922989],[0.5114765904754405],[0.6748246469728167],[100.85044706062526],[-99999.0],[15.0],[9.0],[14.0],[1.0]
['4600100'],['460139517003'],[8.500000000000002],[2178.9806633083513],[40.56612937010228],[960.0650617590874],[903.0793085963246],[0.6888533787045212],[0.4941531846784871],[73.65588430687039],[-99999.0],[10.0],[15.0],[12.0],[1.0]
['4600100'],['460139516002'],[9.666666666666666],[1171.9999999999995],[22.999999999999993],[639.9999999999998],[603.9999999999998],[0.6162052505694164],[0.5533144062488294],[126.32013215027126],[-99999.0],[12.0],[12.0],[16.0],[1.0]
['4600100'],['460139516003'],[7.333333333333333],[602.0000000000001],[20.000000000000004],[404.0000000000001],[331.00000000000006],[0.20083828636692994],[0.35715062458938457],[148.74338722614598],[-99999.0],[6.0],[2.0],[17.0],[1.0]
['4600100'],['460139518001'],[8.333333333333334],[470.5419830699306],[5.484704999358103],[178.25291247913836],[174.36791310459301],[0.7759467853283589],[0.944576925897303],[7.396034150435348],[-99999.0],[20.0],[18.0],[5.0],[1.0]
['4600100'],['460139518002'],[12.500000000000002],[1123.0000000000016],[15.00000000000002],[593.0000000000008],[593.0000000000008],[0.8045810492568697],[0.8531412291212596],[141.50113018259765],[-99999.0],[20.0],[19.0],[17.0],[1.0]
['4643180'],['461299652003'],[8.333333333333334],[56.0678579781065],[1.3758983552909572],[34.139477940656874],[29.409827344344208],[0.726208048068049],[0.5584116823587819],[54.2608849737104],[-99999.0],[12.0],[16.0],[10.0],[1.0]
['4627260'],['460830101072'],[8.333333333333334],[2133.015303819627],[60.68451182841402],[678.3984979027178],[678.3984979027178],[0.8385074651019238],[0.43254472011531175],[53.90937932049074],[-99999.0],[8.0],[20.0],[10.0],[1.0]
